Week_date_time,Week_date_time_woreda,RegionName,ZoneName,WoredaName,Total Malaria Confirmed and Clinical,TMalaria_OutP_Cases,TMalaria_InP_Cases,TMalaria_InP_Deaths,TMSuspected Fever Examined,PosMalaria_RDT_or_Microscopy_PF_OutP_Cases,PosMalaria_RDT_or_Microscopy_PV_OutP_Cases,Meningits total Cases,Meningitis_InP_Cases,Dysentery_total Cases,Dysentery_OutP_Cases,Typhoid fever Total cases,Typhoid fever_OutP_Cases,Typhoid fever_InP_Cases,Relapsing fever_total Cases,Epidemic Typhus Total Cases,Epidemic Typhus_OutP_Cases,Epidemic Typhus_InP_Cases,Epidemic Typhus_InP_Deaths,Malnutrition_total Cases,Scabies_OutP_Cases,Avian_Human_Influenza_Cases,Avian_Human_Influenza_Deaths,Cholera/AWD_Cases,Cholera/AWD_Deaths,Dracunculiasis/Guinea worm_Cases,Dracunculiasis/Guinea worm_Deaths,Measles_Cases,Neonatal Tetanus_Cases,Neonatal Tetanus_Deaths,Pandemic Influenza_Cases,Pandemic Influenza_Deaths,Rabies_Cases,Rabies_Deaths,SARS_Cases,SARS_Deaths,Maternal_Death,Other 1_sc,Other 1_Cases,Other 1_Deaths,Other 2_Name,Other 2_Cases,Other 2_Deaths,Other 3_Name,Other 3_Cases,Other 3_Deaths,No-of-Gov_HPs-expected-by-RHB,No-of-Gov_HCs-expected-by-RHB,No-of-Gov_Hosps-expected-by-RHB,No-of-NGOHF-expected-by-RHB,No-of-OtherHFs-expected-by-RHB,No-of-Gov_HPs-Reported,No-of-Gov_HCs-Reported,No-of-Gov_Hosps-Reported,No-of-NGOHFs-Reported,No-of-OthersHF-Reported,All-Total-sites-Reported,All-Total-sites-Expected-by-RHB,Total-Gov-sites-Reported
2018-03-19,2018-03-19_West Wellega_Yubdo,Oromia,West Wellega,Yubdo,0,0.0,0.0,0.0,9.0,0.0,0.0,0,0.0,1,1.0,27,27.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,18.0,3.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,18,21,18
2018-03-19,2018-03-19_Borena_Yabelo,Oromia,Borena,Yabelo,4,4.0,0.0,0.0,30.0,2.0,2.0,0,0.0,14,14.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,0.0,1.0,0.0,0.0,6.0,,1.0,,,4.0,5,7,1
2018-03-19,2018-03-19_Qeleme Wellega_Hawa Gelan,Oromia,Qeleme Wellega,Hawa Gelan,3,3.0,0.0,0.0,37.0,1.0,2.0,0,0.0,5,5.0,32,32.0,0.0,0,28,28.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,30.0,6.0,1.0,0.0,0.0,27.0,6.0,1.0,0.0,0.0,34,37,34
2018-03-19,2018-03-19_Arsi_Robe,Oromia,Arsi,Robe,0,0.0,0.0,0.0,4.0,0.0,0.0,0,0.0,2,2.0,57,57.0,0.0,0,0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,28.0,5.0,1.0,0.0,0.0,28.0,5.0,1.0,0.0,0.0,34,34,34
2018-03-19,2018-03-19_East Shewa_Batu,Oromia,East Shewa,Batu,32,32.0,0.0,0.0,715.0,19.0,13.0,0,0.0,22,22.0,175,175.0,0.0,0,61,61.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,0.0,2.0,1.0,0.0,11.0,0.0,2.0,1.0,0.0,11.0,14,14,3
2018-03-19,2018-03-19_West Shewa_Inchini Hospital,Oromia,West Shewa,Inchini Hospital,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1
2018-03-19,2018-03-19_Ambo Town_Ambo Town,Oromia,Ambo Town,Ambo Town,1,1.0,0.0,0.0,47.0,0.0,1.0,0,0.0,12,12.0,45,45.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,3.0,2.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,3.0,8,8,5
2018-03-19,2018-03-19_Ilu Aba Bora_Algesachi,Oromia,Ilu Aba Bora,Algesachi,7,7.0,0.0,0.0,113.0,3.0,4.0,0,0.0,9,9.0,7,7.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,29.0,6.0,0.0,0.0,0.0,29.0,6.0,0.0,0.0,0.0,35,35,35
2018-03-19,2018-03-19_Borena_Dire,Oromia,Borena,Dire,0,0.0,0.0,0.0,29.0,0.0,0.0,0,0.0,19,19.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,10.0,3.0,0.0,0.0,4.0,10.0,3.0,,,2.0,15,17,13
2018-03-19,2018-03-19_Jimma_Gera,Oromia,Jimma,Gera,6,6.0,0.0,0.0,98.0,0.0,6.0,0,0.0,4,4.0,16,16.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,30.0,5.0,0.0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,35,35,35
2018-03-26,2018-03-26_Horo Gudru Wellega_Hababo Guduru,Oromia,Horo Gudru Wellega,Hababo Guduru,2,2.0,0.0,0.0,20.0,0.0,2.0,0,0.0,3,3.0,27,27.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,,0,0,,0,0,12.0,4.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,16,16,16
2018-03-26,2018-03-26_Arsi_Bekoji Town,Oromia,Arsi,Bekoji Town,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2.0,63,63.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,1.0,1.0,1.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,2,11,2
2018-03-26,2018-03-26_Jimma_Mana,Oromia,Jimma,Mana,0,0.0,0.0,0.0,52.0,0.0,0.0,0,0.0,7,7.0,8,8.0,0.0,0,0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,26.0,7.0,0.0,0.0,1.0,26.0,7.0,0.0,0.0,0.0,33,34,33
2018-03-26,2018-03-26_Lege Dadi Lege Tafo Town_Lege Dadi Lege Tafo Town,Oromia,Lege Dadi Lege Tafo Town,Lege Dadi Lege Tafo Town,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9,9.0,72,72.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,0.0,2.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,2,9,2
2018-03-26,2018-03-26_East Wellega_Leqa Dulecha,Oromia,East Wellega,Leqa Dulecha,23,23.0,0.0,0.0,50.0,22.0,1.0,0,0.0,3,3.0,44,44.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,24.0,3.0,1.0,1.0,1.0,15.0,3.0,0.0,1.0,1.0,20,30,18
2018-03-26,2018-03-26_Jimma_Sekoru,Oromia,Jimma,Sekoru,8,8.0,0.0,0.0,110.0,5.0,3.0,0,0.0,34,34.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,41.0,6.0,0.0,0.0,0.0,39.0,6.0,0.0,0.0,0.0,45,47,45
2018-03-26,2018-03-26_Ilu Aba Bora_Didu,Oromia,Ilu Aba Bora,Didu,0,0.0,0.0,0.0,4.0,0.0,0.0,0,0.0,0,0.0,14,14.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,16.0,2.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,16,18,16
2018-03-26,2018-03-26_West Wellega_Gimbi,Oromia,West Wellega,Gimbi,1,1.0,0.0,0.0,10.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,4.0,5,7,1
2018-03-26,2018-03-26_West Arsi_Shashemene Rural,Oromia,West Arsi,Shashemene Rural,5,5.0,0.0,0.0,98.0,1.0,4.0,0,0.0,105,105.0,10,10.0,0.0,0,0,0.0,0.0,0.0,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,38.0,7.0,0.0,0.0,0.0,38.0,7.0,0.0,0.0,0.0,45,45,45
2018-03-26,2018-03-26_Arsi_Ludehetosa,Oromia,Arsi,Ludehetosa,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,19.0,5.0,0.0,0.0,5.0,19.0,4.0,0.0,0.0,0.0,23,29,23
2018-03-26,2018-03-26_Bale_Dinsho,Oromia,Bale,Dinsho,0,,,,,,,0,,0,,0,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,10.0,3.0,0.0,0.0,0.0,,,,,,0,13,0
2018-03-26,2018-03-26_West Guji_Gelana,Oromia,West Guji,Gelana,31,31.0,0.0,0.0,86.0,21.0,10.0,0,0.0,4,4.0,15,15.0,0.0,0,0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,17.0,5.0,0.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0,22,22,22
2018-03-26,2018-03-26_Arsi_Tiyo,Oromia,Arsi,Tiyo,0,0.0,0.0,0.0,8.0,0.0,0.0,0,0.0,5,5.0,17,17.0,0.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,18.0,4.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,0.0,22,22,22
2018-03-26,2018-03-26_West Guji_Mkelka Soda,Oromia,West Guji,Mkelka Soda,29,29.0,0.0,0.0,34.0,27.0,2.0,0,0.0,2,2.0,2,2.0,0.0,0,0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,14.0,4.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,15,18,15
2018-03-26,2018-03-26_Ilu Aba Bora_Becho,Oromia,Ilu Aba Bora,Becho,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,11,11.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,16.0,2.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,13,18,13
2018-03-26,2018-03-26_Bale_Legehida,Oromia,Bale,Legehida,0,,,,,,,0,,0,,0,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,27.0,6.0,0.0,0.0,0.0,,,,,,0,33,0
2018-03-26,2018-03-26_West Hararge_Hawi Gudina,Oromia,West Hararge,Hawi Gudina,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10,10.0,2,2.0,0.0,0,0,0.0,0.0,0.0,10,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,32.0,5.0,0.0,0.0,0.0,29.0,5.0,0.0,0.0,0.0,34,37,34
2018-04-02,2018-04-02_Arsi_Sire,Oromia,Arsi,Sire,1,1.0,0.0,0.0,1.0,0.0,1.0,0,0.0,2,2.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,17.0,4.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,19,21,19
2018-04-02,2018-04-02_West Wellega_Qiltu Kara,Oromia,West Wellega,Qiltu Kara,3,3.0,0.0,0.0,14.0,1.0,2.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,20.0,2.0,0.0,1.0,0.0,20.0,2.0,0.0,0.0,0.0,22,23,22
2018-04-02,2018-04-02_West Guji_Abaya,Oromia,West Guji,Abaya,37,37.0,0.0,0.0,187.0,26.0,11.0,0,0.0,3,3.0,14,14.0,0.0,0,0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,26.0,6.0,0.0,0.0,0.0,24.0,6.0,0.0,0.0,0.0,30,32,30
2018-04-02,2018-04-02_Qeleme Wellega_Dale Sedi,Oromia,Qeleme Wellega,Dale Sedi,0,0.0,0.0,0.0,49.0,0.0,0.0,0,0.0,1,1.0,44,44.0,0.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,28.0,5.0,0.0,0.0,0.0,23.0,4.0,0.0,0.0,0.0,27,33,27
2018-04-02,2018-04-02_North Shewa_Dera,Oromia,North Shewa,Dera,0,,,,,,,0,,0,,0,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,33.0,7.0,0.0,0.0,2.0,,,,,,0,42,0
2018-04-02,2018-04-02_West Hararge_Chiro Town,Oromia,West Hararge,Chiro Town,1,1.0,0.0,0.0,48.0,1.0,0.0,0,0.0,8,8.0,20,20.0,0.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,1.0,5,5,1
2018-04-02,2018-04-02_West Wellega_Gimbi Public  Hospital,Oromia,West Wellega,Gimbi Public  Hospital,2,2.0,0.0,0.0,56.0,1.0,1.0,0,0.0,0,0.0,88,79.0,9.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1
2018-04-02,2018-04-02_East Hararge_Gursum,Oromia,East Hararge,Gursum,0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,18,18.0,2,2.0,0.0,0,0,0.0,0.0,0.0,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,42.0,7.0,0.0,0.0,3.0,29.0,6.0,0.0,0.0,0.0,35,52,35
2018-04-02,2018-04-02_Guji_Bore,Oromia,Guji,Bore,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,7.0,3,3.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,32.0,6.0,0.0,0.0,0.0,30.0,6.0,0.0,0.0,0.0,36,38,36
2018-04-02,2018-04-02_East Hararge_Goro Gutu,Oromia,East Hararge,Goro Gutu,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,28.0,7.0,0.0,0.0,6.0,23.0,6.0,0.0,0.0,0.0,29,41,29
2018-04-02,2018-04-02_Guji_Hambela Wamena,Oromia,Guji,Hambela Wamena,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1.0,51,51.0,0.0,0,0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,18.0,4.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,0.0,22,22,22
2018-04-02,2018-04-02_West Wellega_Guliso,Oromia,West Wellega,Guliso,0,0.0,0.0,0.0,102.0,0.0,0.0,0,0.0,0,0.0,101,101.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,25.0,5.0,0.0,3.0,0.0,25.0,5.0,0.0,3.0,0.0,33,33,30
2018-04-02,2018-04-02_East Wellega_Leqa Dulecha,Oromia,East Wellega,Leqa Dulecha,2,2.0,0.0,0.0,28.0,2.0,0.0,0,0.0,0,0.0,17,17.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,24.0,3.0,1.0,1.0,1.0,23.0,3.0,0.0,1.0,1.0,28,30,26
2018-04-02,2018-04-02_West Guji_Dugda Dawa,Oromia,West Guji,Dugda Dawa,1,1.0,0.0,0.0,52.0,1.0,0.0,0,0.0,1,1.0,21,21.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,14.0,3.0,0.0,0.0,7.0,14.0,3.0,0.0,0.0,0.0,17,24,17
2018-04-02,2018-04-02_Jimma_Sigmo,Oromia,Jimma,Sigmo,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5,5.0,6,6.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,20.0,5.0,0.0,0.0,0.0,20.0,5.0,0.0,0.0,0.0,25,25,25
2018-04-02,2018-04-02_North Shewa_Fiche Hospital,Oromia,North Shewa,Fiche Hospital,0,,,,,,,0,,0,,0,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,0.0,0.0,1.0,0.0,0.0,,,,,,0,1,0
2018-04-02,2018-04-02_Finfine Zuria_Akaki,Oromia,Finfine Zuria,Akaki,4,4.0,0.0,0.0,15.0,2.0,2.0,0,0.0,2,2.0,5,5.0,0.0,0,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,27.0,3.0,0.0,0.0,0.0,27.0,3.0,0.0,0.0,0.0,30,30,30
2018-04-02,2018-04-02_Qeleme Wellega_Dambi Dolo Hospital,Oromia,Qeleme Wellega,Dambi Dolo Hospital,2,2.0,0.0,0.0,70.0,0.0,2.0,0,0.0,0,0.0,21,21.0,0.0,0,0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1
2018-04-09,2018-04-09_West Hararge_Meiso,Oromia,West Hararge,Meiso,0,0.0,0.0,0.0,30.0,3.0,0.0,0,0.0,1,1.0,5,5.0,0.0,0,0,0.0,0.0,0.0,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,32.0,3.0,1.0,0.0,4.0,31.0,3.0,1.0,0.0,0.0,35,40,35
2018-04-09,2018-04-09_Guji_Wadara,Oromia,Guji,Wadara,1,1.0,0.0,0.0,14.0,1.0,0.0,0,0.0,13,13.0,0,0.0,0.0,0,0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,,0,0,,0,0,19.0,5.0,0.0,0.0,0.0,19.0,5.0,0.0,0.0,0.0,24,24,24
2018-04-09,2018-04-09_East Shewa_Matahara,Oromia,East Shewa,Matahara,31,31.0,0.0,0.0,477.0,9.0,22.0,0,0.0,17,17.0,81,81.0,0.0,0,78,78.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,4,5,1
2018-04-09,2018-04-09_Guji_Adola Hospital,Oromia,Guji,Adola Hospital,1,1.0,0.0,0.0,75.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,0.0,0.0,1.0,0.0,0.0,0.0,-4.0,1.0,0.0,0.0,-3,1,-3
2018-04-09,2018-04-09_East Hararge_Meta,Oromia,East Hararge,Meta,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,39.0,7.0,0.0,0.0,6.0,39.0,7.0,0.0,0.0,3.0,49,52,46
2018-04-09,2018-04-09_North Shewa_Kimbibit,Oromia,North Shewa,Kimbibit,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,7.0,14,14.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,29.0,4.0,0.0,0.0,4.0,29.0,4.0,,,3.0,36,37,33
2018-04-09,2018-04-09_Bale_Gololcha,Oromia,Bale,Gololcha,1,1.0,0.0,0.0,10.0,1.0,0.0,0,0.0,0,0.0,2,2.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,0.0,0.0,0.0,26,0,26
2018-04-09,2018-04-09_North Shewa_Jido,Oromia,North Shewa,Jido,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8,8.0,26,26.0,0.0,0,3,3.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,13.0,3.0,0.0,0.0,4.0,12.0,3.0,,,3.0,18,20,15
2018-04-09,2018-04-09_East Hararge_Meyu Muleke,Oromia,East Hararge,Meyu Muleke,0,0.0,0.0,0.0,8.0,0.0,0.0,0,0.0,5,5.0,0,0.0,0.0,0,0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,15.0,4.0,0.0,0.0,2.0,10.0,4.0,0.0,0.0,0.0,14,21,14
2018-04-09,2018-04-09_West Shewa_Jibat,Oromia,West Shewa,Jibat,1,1.0,0.0,0.0,3.0,0.0,1.0,0,0.0,8,8.0,9,9.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,19.0,3.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,22,22,22
2018-04-09,2018-04-09_East Hararge_Deder Hospital,Oromia,East Hararge,Deder Hospital,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,8,8.0,0.0,0,0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,0,0,,0,0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1,5,1
